Time,Refuel_time,Type,Cycle,value
128.41666666666666,50min,Seed,02,0.021099999999999994
128.58333333333334,50min,Seed,02,0.020900000000000002
128.75,50min,Seed,02,0.020900000000000002
128.91666666666666,50min,Seed,02,0.021000000000000005
129.08333333333334,50min,Seed,02,0.020900000000000002
129.25,50min,Seed,02,0.021000000000000005
129.41666666666666,50min,Seed,02,0.021099999999999994
129.58333333333334,50min,Seed,02,0.020900000000000002
129.75,50min,Seed,02,0.021699999999999997
129.91666666666666,50min,Seed,02,0.021000000000000005
130.08333333333334,50min,Seed,02,0.0208
130.23333333333335,50min,Seed,02,0.021099999999999994
130.4,50min,Seed,02,0.021199999999999997
130.56666666666666,50min,Seed,02,0.020900000000000002
130.73333333333335,50min,Seed,02,0.0213
130.9,50min,Seed,02,0.021000000000000005
131.06666666666666,50min,Seed,02,0.020900000000000002
131.23333333333335,50min,Seed,02,0.021099999999999994
131.4,50min,Seed,02,0.021099999999999994
131.56666666666666,50min,Seed,02,0.021500000000000005
131.73333333333335,50min,Seed,02,0.021900000000000003
131.9,50min,Seed,02,0.021099999999999994
132.06666666666666,50min,Seed,02,0.021000000000000005
132.23333333333335,50min,Seed,02,0.021099999999999994
132.38333333333333,50min,Seed,02,0.021199999999999997
132.55,50min,Seed,02,0.020900000000000002
132.71666666666667,50min,Seed,02,0.021099999999999994
132.88333333333333,50min,Seed,02,0.021099999999999994
133.05,50min,Seed,02,0.0213
133.21666666666667,50min,Seed,02,0.0213
133.38333333333333,50min,Seed,02,0.021099999999999994
133.55,50min,Seed,02,0.0213
133.71666666666667,50min,Seed,02,0.021099999999999994
133.88333333333333,50min,Seed,02,0.021400000000000002
134.05,50min,Seed,02,0.021000000000000005
134.21666666666667,50min,Seed,02,0.021099999999999994
134.38333333333333,50min,Seed,02,0.021900000000000003
134.53333333333333,50min,Seed,02,0.020900000000000002
134.7,50min,Seed,02,0.021099999999999994
134.86666666666667,50min,Seed,02,0.0213
135.03333333333333,50min,Seed,02,0.0213
135.2,50min,Seed,02,0.021199999999999997
135.36666666666667,50min,Seed,02,0.021000000000000005
135.53333333333333,50min,Seed,02,0.021400000000000002
135.7,50min,Seed,02,0.021099999999999994
135.86666666666667,50min,Seed,02,0.021400000000000002
136.03333333333333,50min,Seed,02,0.021000000000000005
136.2,50min,Seed,02,0.021000000000000005
136.35,50min,Seed,02,0.021199999999999997
136.51666666666665,50min,Seed,02,0.021199999999999997
136.68333333333334,50min,Seed,02,0.021400000000000002
136.85,50min,Seed,02,0.0213
137.01666666666665,50min,Seed,02,0.021099999999999994
137.18333333333334,50min,Seed,02,0.021000000000000005
137.35,50min,Seed,02,0.021099999999999994
137.51666666666665,50min,Seed,02,0.021099999999999994
137.68333333333334,50min,Seed,02,0.020900000000000002
137.85,50min,Seed,02,0.021099999999999994
138.01666666666665,50min,Seed,02,0.021099999999999994
138.18333333333334,50min,Seed,02,0.021000000000000005
138.33333333333334,50min,Seed,02,0.021099999999999994
138.5,50min,Seed,02,0.021199999999999997
138.66666666666666,50min,Seed,02,0.021599999999999994
138.83333333333334,50min,Seed,02,0.021500000000000005
139.0,50min,Seed,02,0.021099999999999994
139.16666666666666,50min,Seed,02,0.021099999999999994
139.33333333333334,50min,Seed,02,0.021099999999999994
139.5,50min,Seed,02,0.021400000000000002
139.66666666666666,50min,Seed,02,0.021400000000000002
139.83333333333334,50min,Seed,02,0.021000000000000005
140.0,50min,Seed,02,0.021400000000000002
140.16666666666666,50min,Seed,02,0.0213
140.31666666666666,50min,Seed,02,0.021599999999999994
140.48333333333335,50min,Seed,02,0.021099999999999994
140.65,50min,Seed,02,0.020900000000000002
140.81666666666666,50min,Seed,02,0.021999999999999992
140.98333333333335,50min,Seed,02,0.021199999999999997
141.15,50min,Seed,02,0.021199999999999997
141.31666666666666,50min,Seed,02,0.020900000000000002
141.48333333333335,50min,Seed,02,0.021099999999999994
141.65,50min,Seed,02,0.021099999999999994
141.81666666666666,50min,Seed,02,0.021000000000000005
141.98333333333335,50min,Seed,02,0.0213
142.15,50min,Seed,02,0.021199999999999997
142.3,50min,Seed,02,0.021000000000000005
142.48333333333335,50min,Seed,02,0.021099999999999994
142.63333333333333,50min,Seed,02,0.021099999999999994
142.8,50min,Seed,02,0.021099999999999994
142.96666666666667,50min,Seed,02,0.021099999999999994
143.13333333333333,50min,Seed,02,0.021500000000000005
143.3,50min,Seed,02,0.021099999999999994
143.46666666666667,50min,Seed,02,0.021500000000000005
143.63333333333333,50min,Seed,02,0.021199999999999997
143.8,50min,Seed,02,0.021099999999999994
143.96666666666667,50min,Seed,02,0.0213
144.13333333333333,50min,Seed,02,0.021400000000000002
144.3,50min,Seed,02,0.0213
144.46666666666667,50min,Seed,02,0.0213
144.61666666666667,50min,Seed,02,0.021400000000000002
144.78333333333333,50min,Seed,02,0.021199999999999997
144.95,50min,Seed,02,0.021199999999999997
145.11666666666667,50min,Seed,02,0.021400000000000002
145.28333333333333,50min,Seed,02,0.021199999999999997
145.45,50min,Seed,02,0.021400000000000002
145.61666666666667,50min,Seed,02,0.0213
145.78333333333333,50min,Seed,02,0.020900000000000002
145.95,50min,Seed,02,0.021199999999999997
146.11666666666667,50min,Seed,02,0.021199999999999997
146.28333333333333,50min,Seed,02,0.021099999999999994
146.45,50min,Seed,02,0.021199999999999997
146.6,50min,Seed,02,0.021199999999999997
146.76666666666665,50min,Seed,02,0.021199999999999997
146.93333333333334,50min,Seed,02,0.021000000000000005
147.1,50min,Seed,02,0.021000000000000005
147.26666666666665,50min,Seed,02,0.021999999999999992
147.43333333333334,50min,Seed,02,0.021099999999999994
147.6,50min,Seed,02,0.021199999999999997
147.76666666666665,50min,Seed,02,0.021500000000000005
147.93333333333334,50min,Seed,02,0.021099999999999994
148.1,50min,Seed,02,0.021099999999999994
148.26666666666665,50min,Seed,02,0.021199999999999997
148.43333333333334,50min,Seed,02,0.021199999999999997
148.6,50min,Seed,02,0.022099999999999995
148.76666666666665,50min,Seed,02,0.021099999999999994
148.93333333333334,50min,Seed,02,0.021099999999999994
149.08333333333334,50min,Seed,02,0.021500000000000005
149.25,50min,Seed,02,0.0213
149.41666666666666,50min,Seed,02,0.021699999999999997
149.58333333333334,50min,Seed,02,0.021500000000000005
149.75,50min,Seed,02,0.0218
149.91666666666666,50min,Seed,02,0.021099999999999994
150.08333333333334,50min,Seed,02,0.0213
150.25,50min,Seed,02,0.0213
150.41666666666666,50min,Seed,02,0.0213
150.58333333333334,50min,Seed,02,0.021599999999999994
150.75,50min,Seed,02,0.021400000000000002
150.9,50min,Seed,02,0.021999999999999992
151.06666666666666,50min,Seed,02,0.021400000000000002
151.23333333333335,50min,Seed,02,0.021199999999999997
151.4,50min,Seed,02,0.021699999999999997
151.56666666666666,50min,Seed,02,0.021500000000000005
151.73333333333335,50min,Seed,02,0.021099999999999994
151.9,50min,Seed,02,0.021099999999999994
152.06666666666666,50min,Seed,02,0.021099999999999994
152.23333333333335,50min,Seed,02,0.021199999999999997
152.4,50min,Seed,02,0.021400000000000002
152.55,50min,Seed,02,0.0213
152.71666666666667,50min,Seed,02,0.021699999999999997
152.88333333333333,50min,Seed,02,0.021599999999999994
