Time,Refuel_time,Type,Cycle,value
0.8166666666666667,8min,Seed,00,1.9405999999999999
0.9833333333333333,8min,Seed,00,1.9344999999999999
1.15,8min,Seed,00,1.9266
1.3166666666666667,8min,Seed,00,1.9188999999999998
1.4833333333333334,8min,Seed,00,1.9122999999999999
1.65,8min,Seed,00,1.904
1.8,8min,Seed,00,1.8961
1.9666666666666666,8min,Seed,00,1.8889
2.1333333333333333,8min,Seed,00,1.8799
2.3,8min,Seed,00,1.8683999999999998
2.466666666666667,8min,Seed,00,1.8615
2.6333333333333333,8min,Seed,00,1.8526
2.8,8min,Seed,00,1.8386
2.966666666666667,8min,Seed,00,1.8296999999999999
3.1166666666666667,8min,Seed,00,1.8177999999999999
3.3,8min,Seed,00,1.8025
3.45,8min,Seed,00,1.7886
3.6166666666666667,8min,Seed,00,1.775
3.783333333333333,8min,Seed,00,1.7594999999999998
3.95,8min,Seed,00,1.7438
4.116666666666666,8min,Seed,00,1.7273999999999998
4.283333333333333,8min,Seed,00,1.7095
4.45,8min,Seed,00,1.6906999999999999
4.616666666666666,8min,Seed,00,1.6732
4.783333333333333,8min,Seed,00,1.654
4.95,8min,Seed,00,1.6337
5.116666666666666,8min,Seed,00,1.6144999999999998
5.283333333333333,8min,Seed,00,1.5917999999999999
5.433333333333334,8min,Seed,00,1.5680999999999998
5.6,8min,Seed,00,1.5426
5.766666666666667,8min,Seed,00,1.5151999999999999
5.933333333333334,8min,Seed,00,1.486
6.1,8min,Seed,00,1.4557
6.266666666666667,8min,Seed,00,1.4239
6.433333333333334,8min,Seed,00,1.3946999999999998
6.6,8min,Seed,00,1.3715
6.766666666666667,8min,Seed,00,1.3445
6.933333333333334,8min,Seed,00,1.3074
7.083333333333333,8min,Seed,00,1.2564
7.25,8min,Seed,00,1.1927999999999999
7.416666666666667,8min,Seed,00,1.1254
7.583333333333333,8min,Seed,00,1.0571
7.75,8min,Seed,00,0.9916000000000001
7.916666666666667,8min,Seed,00,0.9323
8.0,8min,Seed,01,1.0939999999999999
8.15,8min,Seed,01,1.6809999999999998
8.316666666666666,8min,Seed,01,1.7865
8.483333333333333,8min,Seed,01,1.8155999999999999
8.65,8min,Seed,01,1.8213
8.816666666666666,8min,Seed,01,1.8067
8.983333333333333,8min,Seed,01,1.7936999999999999
9.15,8min,Seed,01,1.7822
9.316666666666666,8min,Seed,01,1.7698
9.483333333333334,8min,Seed,01,1.7551999999999999
9.65,8min,Seed,01,1.7386
9.8,8min,Seed,01,1.7229999999999999
9.966666666666667,8min,Seed,01,1.7069999999999999
10.133333333333333,8min,Seed,01,1.6917
10.3,8min,Seed,01,1.6759
10.466666666666667,8min,Seed,01,1.6595
10.633333333333333,8min,Seed,01,1.6419
10.8,8min,Seed,01,1.6257
10.966666666666667,8min,Seed,01,1.6093
11.116666666666667,8min,Seed,01,1.5909
11.283333333333333,8min,Seed,01,1.5701999999999998
11.45,8min,Seed,01,1.5464
11.616666666666667,8min,Seed,01,1.5198
11.783333333333333,8min,Seed,01,1.4946
11.95,8min,Seed,01,1.468
12.116666666666667,8min,Seed,01,1.4393
12.283333333333333,8min,Seed,01,1.413
12.45,8min,Seed,01,1.3802999999999999
12.616666666666667,8min,Seed,01,1.3480999999999999
12.783333333333333,8min,Seed,01,1.3123
12.95,8min,Seed,01,1.2744
13.116666666666667,8min,Seed,01,1.2348
13.266666666666666,8min,Seed,01,1.1937
13.433333333333334,8min,Seed,01,1.1474
