Time,Refuel_time,EDC,Cycle,value
136.23333333333335,50min,50mM,02,0.059399999999999994
136.36666666666667,50min,50mM,02,0.059399999999999994
136.53333333333333,50min,50mM,02,0.059399999999999994
136.7,50min,50mM,02,0.05950000000000001
136.86666666666667,50min,50mM,02,0.058899999999999994
137.01666666666665,50min,50mM,02,0.0596
137.21666666666667,50min,50mM,02,0.059399999999999994
137.35,50min,50mM,02,0.059399999999999994
137.51666666666665,50min,50mM,02,0.05950000000000001
137.68333333333334,50min,50mM,02,0.059300000000000005
137.85,50min,50mM,02,0.059399999999999994
138.01666666666665,50min,50mM,02,0.059300000000000005
138.21666666666667,50min,50mM,02,0.0591
138.35,50min,50mM,02,0.0586
138.51666666666665,50min,50mM,02,0.059300000000000005
138.68333333333334,50min,50mM,02,0.059300000000000005
138.88333333333333,50min,50mM,02,0.05919999999999999
139.01666666666665,50min,50mM,02,0.059300000000000005
139.21666666666667,50min,50mM,02,0.059399999999999994
139.33333333333334,50min,50mM,02,0.05950000000000001
139.5,50min,50mM,02,0.059399999999999994
139.66666666666666,50min,50mM,02,0.05950000000000001
139.83333333333334,50min,50mM,02,0.059399999999999994
140.0,50min,50mM,02,0.059399999999999994
140.2,50min,50mM,02,0.059399999999999994
140.36666666666667,50min,50mM,02,0.059300000000000005
140.53333333333333,50min,50mM,02,0.0591
140.7,50min,50mM,02,0.059399999999999994
140.86666666666667,50min,50mM,02,0.0591
141.01666666666665,50min,50mM,02,0.05900000000000001
141.18333333333334,50min,50mM,02,0.0596
141.35,50min,50mM,02,0.05950000000000001
141.51666666666665,50min,50mM,02,0.0596
141.68333333333334,50min,50mM,02,0.0591
141.85,50min,50mM,02,0.059300000000000005
142.01666666666665,50min,50mM,02,0.05950000000000001
142.18333333333334,50min,50mM,02,0.059300000000000005
142.35,50min,50mM,02,0.059399999999999994
142.51666666666665,50min,50mM,02,0.0596
142.68333333333334,50min,50mM,02,0.059399999999999994
142.85,50min,50mM,02,0.05950000000000001
143.0,50min,50mM,02,0.05950000000000001
143.16666666666666,50min,50mM,02,0.05919999999999999
143.33333333333334,50min,50mM,02,0.05950000000000001
143.5,50min,50mM,02,0.059399999999999994
143.66666666666666,50min,50mM,02,0.059300000000000005
143.83333333333334,50min,50mM,02,0.05919999999999999
144.0,50min,50mM,02,0.059399999999999994
144.16666666666666,50min,50mM,02,0.05950000000000001
144.33333333333334,50min,50mM,02,0.059399999999999994
144.5,50min,50mM,02,0.05900000000000001
144.66666666666666,50min,50mM,02,0.05950000000000001
144.83333333333334,50min,50mM,02,0.05919999999999999
144.98333333333335,50min,50mM,02,0.05950000000000001
145.15,50min,50mM,02,0.059300000000000005
145.31666666666666,50min,50mM,02,0.059399999999999994
145.48333333333335,50min,50mM,02,0.058899999999999994
145.65,50min,50mM,02,0.05869999999999999
145.81666666666666,50min,50mM,02,0.05950000000000001
145.98333333333335,50min,50mM,02,0.05950000000000001
146.15,50min,50mM,02,0.059800000000000006
146.31666666666666,50min,50mM,02,0.05950000000000001
146.48333333333335,50min,50mM,02,0.05950000000000001
146.65,50min,50mM,02,0.0596
146.81666666666666,50min,50mM,02,0.0596
146.96666666666667,50min,50mM,02,0.059399999999999994
147.13333333333333,50min,50mM,02,0.05969999999999999
147.3,50min,50mM,02,0.0596
147.46666666666667,50min,50mM,02,0.05919999999999999
147.63333333333333,50min,50mM,02,0.059399999999999994
147.8,50min,50mM,02,0.059300000000000005
147.96666666666667,50min,50mM,02,0.05900000000000001
148.13333333333333,50min,50mM,02,0.05900000000000001
148.3,50min,50mM,02,0.058899999999999994
148.46666666666667,50min,50mM,02,0.059399999999999994
148.63333333333333,50min,50mM,02,0.0596
148.8,50min,50mM,02,0.0596
148.96666666666667,50min,50mM,02,0.0596
149.11666666666667,50min,50mM,02,0.05869999999999999
149.28333333333333,50min,50mM,02,0.0596
149.45,50min,50mM,02,0.059399999999999994
149.61666666666667,50min,50mM,02,0.0591
149.78333333333333,50min,50mM,02,0.0596
149.95,50min,50mM,02,0.05969999999999999
150.11666666666667,50min,50mM,02,0.05969999999999999
150.28333333333333,50min,50mM,02,0.05969999999999999
150.45,50min,50mM,02,0.0596
150.61666666666667,50min,50mM,02,0.05950000000000001
150.78333333333333,50min,50mM,02,0.0596
150.95,50min,50mM,02,0.05919999999999999
151.11666666666667,50min,50mM,02,0.059800000000000006
151.28333333333333,50min,50mM,02,0.05950000000000001
151.43333333333334,50min,50mM,02,0.05969999999999999
151.6,50min,50mM,02,0.059800000000000006
151.76666666666665,50min,50mM,02,0.05969999999999999
151.93333333333334,50min,50mM,02,0.05950000000000001
152.1,50min,50mM,02,0.05919999999999999
152.26666666666665,50min,50mM,02,0.05969999999999999
152.43333333333334,50min,50mM,02,0.05969999999999999
152.6,50min,50mM,02,0.0591
152.76666666666665,50min,50mM,02,0.0591
152.93333333333334,50min,50mM,02,0.059800000000000006
153.1,50min,50mM,02,0.059800000000000006
153.25,50min,50mM,02,0.05950000000000001
153.41666666666666,50min,50mM,02,0.0596
153.58333333333334,50min,50mM,02,0.059399999999999994
153.75,50min,50mM,02,0.05969999999999999
153.91666666666666,50min,50mM,02,0.05950000000000001
154.08333333333334,50min,50mM,02,0.059399999999999994
154.25,50min,50mM,02,0.05969999999999999
154.41666666666666,50min,50mM,02,0.05969999999999999
154.58333333333334,50min,50mM,02,0.059800000000000006
154.75,50min,50mM,02,0.059800000000000006
154.91666666666666,50min,50mM,02,0.059899999999999995
155.08333333333334,50min,50mM,02,0.05950000000000001
155.25,50min,50mM,02,0.059800000000000006
155.4,50min,50mM,02,0.059800000000000006
155.56666666666666,50min,50mM,02,0.0596
155.73333333333335,50min,50mM,02,0.05950000000000001
155.9,50min,50mM,02,0.0591
156.06666666666666,50min,50mM,02,0.059800000000000006
156.23333333333335,50min,50mM,02,0.059899999999999995
156.4,50min,50mM,02,0.0596
156.56666666666666,50min,50mM,02,0.05950000000000001
156.73333333333335,50min,50mM,02,0.05969999999999999
156.9,50min,50mM,02,0.059800000000000006
157.06666666666666,50min,50mM,02,0.059899999999999995
157.23333333333335,50min,50mM,02,0.05969999999999999
157.4,50min,50mM,02,0.0596
157.55,50min,50mM,02,0.05969999999999999
157.71666666666667,50min,50mM,02,0.059800000000000006
157.88333333333333,50min,50mM,02,0.059800000000000006
158.05,50min,50mM,02,0.05969999999999999
158.21666666666667,50min,50mM,02,0.05950000000000001
158.38333333333333,50min,50mM,02,0.05969999999999999
158.55,50min,50mM,02,0.0591
158.71666666666667,50min,50mM,02,0.059899999999999995
158.88333333333333,50min,50mM,02,0.059800000000000006
159.05,50min,50mM,02,0.059899999999999995
159.21666666666667,50min,50mM,02,0.059800000000000006
159.38333333333333,50min,50mM,02,0.059899999999999995
159.55,50min,50mM,02,0.059899999999999995
